word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Fear,emotional,red,C,r,145,5,7,r,1,1.1003390999976546,None,7,5,145,0,208.36659930000314,,,,,208.35603110003285,208.36659930000314,208.86620320001384,208.86620320001384,208.86620320001384,209.96980650001206,r,1,1.1003390999976546,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,146,6,7,b,1,1.2291449999902397,None,7,6,146,13,209.98293620004551,,,,,209.97312650003005,209.98293620004551,210.48309650004376,210.48309650004376,210.48309650004376,211.7196315000183,b,1,1.2291449999902397,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,147,7,7,r,1,1.2186311000259593,None,7,7,147,16,211.73227870004484,,,,,211.72303420002572,211.73227870004484,212.23289179999847,212.23289179999847,212.23289179999847,213.45317360002082,r,1,1.2186311000259593,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,148,8,7,b,1,0.7070834999904037,None,7,8,148,17,213.46623040002305,,,,,213.4558709000121,213.46623040002305,213.96538170002168,213.96538170002168,213.96538170002168,214.68597019999288,b,1,0.7070834999904037,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,149,9,7,b,1,0.44743579998612404,None,7,9,149,1,214.69914560002508,,,,,214.68871830002172,214.69914560002508,215.19873810000718,215.19873810000718,215.19873810000718,215.65291000000434,b,1,0.44743579998612404,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,150,10,7,r,1,1.3419810999766923,None,7,10,150,8,215.6676143000368,,,,,215.65609870001208,215.6676143000368,216.16551780002192,216.16551780002192,216.16551780002192,217.52135160000762,r,1,1.3419810999766923,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,151,11,7,y,1,0.9069214000483043,None,7,11,151,7,217.53322810004465,,,,,217.52492769999662,217.53322810004465,218.03281910001533,218.03281910001533,218.03281910001533,218.95244500000263,y,1,0.9069214000483043,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,152,12,7,y,1,0.71991360001266,None,7,12,152,3,218.96543370001018,,,,,218.95637130003888,218.96543370001018,219.46604460000526,219.46604460000526,219.46604460000526,220.18672500003595,y,1,0.71991360001266,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,153,13,7,g,1,1.6782612999668345,None,7,13,153,14,220.19909629999893,,,,,220.18949429999338,220.19909629999893,220.69839320000028,220.69839320000028,220.69839320000028,222.38688180001918,g,1,1.6782612999668345,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,154,14,7,g,1,0.4639558999915607,None,7,14,154,18,222.39870610000798,,,,,222.38988100003917,222.39870610000798,222.89862340001855,222.89862340001855,222.89862340001855,223.3693722000462,g,1,0.4639558999915607,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,155,15,7,b,0,0.7725171000347473,None,7,15,155,11,223.38295729999663,,,,,223.37214490002953,223.38295729999663,223.88272850000067,223.88272850000067,223.88272850000067,224.6688761000405,b,0,0.7725171000347473,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,156,16,7,r,1,0.6008825000026263,None,7,16,156,4,224.68201650003903,,,,,224.67163550003897,224.68201650003903,225.1821656000102,225.1821656000102,225.1821656000102,225.78604510001605,r,1,0.6008825000026263,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,157,17,7,b,1,0.6411660999874584,None,7,17,157,9,225.799611800001,,,,,225.78875160001917,225.799611800001,226.29872680001426,226.29872680001426,226.29872680001426,226.95229640003527,b,1,0.6411660999874584,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,158,18,7,y,1,0.6593063000473194,None,7,18,158,15,226.96532720001414,,,,,226.95506690000184,226.96532720001414,227.46557540004142,227.46557540004142,227.46557540004142,228.13571040000534,y,1,0.6593063000473194,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,159,19,7,y,1,0.42946449998999014,None,7,19,159,19,228.14882270002272,,,,,228.13868080003886,228.14882270002272,228.6488297000178,228.6488297000178,228.6488297000178,229.08596769999713,y,1,0.42946449998999014,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,160,0,8,g,1,0.9333916999748908,None,8,0,160,14,229.0988694000407,,,,,229.08928200002993,229.0988694000407,229.59909570001764,229.59909570001764,229.59909570001764,230.5361022000434,g,1,0.9333916999748908,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,161,1,8,y,1,0.961004100041464,None,8,1,161,3,230.5494118000497,,,,,230.53939700004412,230.5494118000497,231.04875820002053,231.04875820002053,231.04875820002053,232.0186110000359,y,1,0.961004100041464,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,162,2,8,b,1,0.6682323000277393,None,8,2,162,17,232.03156570001738,,,,,232.0213015000336,232.03156570001738,232.53172420000192,232.53172420000192,232.53172420000192,233.20188380003674,b,1,0.6682323000277393,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,163,3,8,r,1,0.6503115000086837,None,8,3,163,16,233.21494480001274,,,,,233.20463150000433,233.21494480001274,233.71486510004615,233.71486510004615,233.71486510004615,234.36821079999208,r,1,0.6503115000086837,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,164,4,8,g,1,0.815431900031399,None,8,4,164,6,234.38174230000004,,,,,234.37096369999927,234.38174230000004,234.88164209999377,234.88164209999377,234.88164209999377,235.7024839000078,g,1,0.815431900031399,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,165,5,8,b,0,0.5159739999799058,None,8,5,165,10,235.71472470002482,,,,,235.70502450002823,235.71472470002482,236.2164479000494,236.2164479000494,236.2164479000494,236.73755100002745,b,0,0.5159739999799058,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,166,6,8,b,0,0.8511943999910727,None,8,6,166,15,236.749014800007,,,,,236.74096389999613,236.749014800007,237.24795069999527,237.24795069999527,237.24795069999527,238.1031643000315,b,0,0.8511943999910727,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,167,7,8,r,1,0.6400491999811493,None,8,7,167,8,238.11487590003526,,,,,238.1059191999957,238.11487590003526,238.61499980004737,238.61499980004737,238.61499980004737,239.26870320003945,r,1,0.6400491999811493,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,168,8,8,b,1,0.8839214000036009,None,8,8,168,5,239.2816267000162,,,,,239.2716704000486,239.2816267000162,239.78114440001082,239.78114440001082,239.78114440001082,240.66865810001036,b,1,0.8839214000036009,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,169,9,8,g,1,1.541767599992454,None,8,9,169,18,240.68146560003515,,,,,240.67130780004663,240.68146560003515,241.18149700004142,241.18149700004142,241.18149700004142,242.73546910000732,g,1,1.541767599992454,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,170,10,8,g,1,0.45857939997222275,None,8,10,170,2,242.7480202000006,,,,,242.7381591000012,242.7480202000006,243.24810990004335,243.24810990004335,243.24810990004335,243.718345900008,g,1,0.45857939997222275,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,171,11,8,r,1,0.7673791000270285,None,8,11,171,12,243.73158990003867,,,,,243.72089050000068,243.73158990003867,244.23079430003418,244.23079430003418,244.23079430003418,245.00124070001766,r,1,0.7673791000270285,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,172,12,8,y,1,1.1585836000158451,None,8,12,172,11,245.01458330004243,,,,,245.00476830004482,245.01458330004243,245.51467020000564,245.51467020000564,245.51467020000564,246.6847345000133,y,1,1.1585836000158451,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,173,13,8,y,1,0.49559509998653084,None,8,13,173,7,246.6977637000382,,,,,246.68792570004007,246.6977637000382,247.19766580004944,247.19766580004944,247.19766580004944,247.70133780001197,y,1,0.49559509998653084,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,174,14,8,b,1,0.73553860001266,None,8,14,174,1,247.7147964000469,,,,,247.70385290001286,247.7147964000469,248.21434860001318,248.21434860001318,248.21434860001318,248.95370340003865,b,1,0.73553860001266,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,175,15,8,r,1,0.9218125999905169,None,8,15,175,0,248.9650024000439,,,,,248.9573935000226,248.9650024000439,249.4643522000406,249.4643522000406,249.4643522000406,250.4016584000201,r,1,0.9218125999905169,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,176,16,8,b,1,1.8997065000003204,None,8,16,176,9,250.41460860002553,,,,,250.4047735000495,250.41460860002553,250.9147080000257,250.9147080000257,250.9147080000257,252.81844040000578,b,1,1.8997065000003204,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,177,17,8,r,1,0.6331962999538518,None,8,17,177,4,252.83087300002808,,,,,252.82116130000213,252.83087300002808,253.33123549999436,253.33123549999436,253.33123549999436,253.96832710003946,r,1,0.6331962999538518,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,178,18,8,b,1,0.9213563000084832,None,8,18,178,13,253.98101300001144,,,,,253.97095350001473,253.98101300001144,254.4805999000091,254.4805999000091,254.4805999000091,255.4179804000305,b,1,0.9213563000084832,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,179,19,8,y,1,0.9506496000103652,None,8,19,179,19,255.430626699992,,,,,255.42123170004925,255.430626699992,255.9304544000188,255.9304544000188,255.9304544000188,256.884581100021,y,1,0.9506496000103652,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,180,0,9,y,1,0.5141923999763094,None,9,0,180,3,256.8975363000063,,,,,256.8886206000461,256.8975363000063,257.3977343000006,257.3977343000006,257.3977343000006,257.9177432000288,y,1,0.5141923999763094,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,181,1,9,y,1,0.4272273000096902,None,9,1,181,15,257.93106020003324,,,,,257.9205423000385,257.93106020003324,258.4307605000213,258.4307605000213,258.4307605000213,258.86787680001,y,1,0.4272273000096902,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,182,2,9,r,1,0.5212608000147156,None,9,2,182,12,258.88043620000826,,,,,258.8710018999991,258.88043620000826,259.38051819999237,259.38051819999237,259.38051819999237,259.91793140000664,r,1,0.5212608000147156,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,183,3,9,b,1,0.589944800012745,None,9,3,183,13,259.9307030000491,,,,,259.92090800002916,259.9307030000491,260.43093160004355,260.43093160004355,260.43093160004355,261.03496880002785,b,1,0.589944800012745,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,184,4,9,y,1,0.8005801000399515,None,9,4,184,19,261.04668440000387,,,,,261.0380684999982,261.04668440000387,261.54731960000936,261.54731960000936,261.54731960000936,262.35068220004905,y,1,0.8005801000399515,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,185,5,9,g,1,0.9414173000259325,None,9,5,185,2,262.3642053999938,,,,,262.3535574999987,262.3642053999938,262.8639286000398,262.8639286000398,262.8639286000398,263.81797040003585,g,1,0.9414173000259325,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,186,6,9,b,1,0.6712717000045814,None,9,6,186,9,263.8315419999999,,,,,263.82135400001425,263.8315419999999,264.33096490002936,264.33096490002936,264.33096490002936,265.01728690002346,b,1,0.6712717000045814,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,187,7,9,b,1,0.42452920001232997,None,9,7,187,5,265.03049229999306,,,,,265.0199266000418,265.03049229999306,265.5310303000151,265.5310303000151,265.5310303000151,265.9686998000252,b,1,0.42452920001232997,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,188,8,9,y,1,0.9684972999966703,None,9,8,188,11,265.9805684000021,,,,,265.9728214000352,265.9805684000021,266.48001220001606,266.48001220001606,266.48001220001606,267.45137970004,y,1,0.9684972999966703,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,189,9,9,b,1,0.7755154000478797,None,9,9,189,1,267.46371189999627,,,,,267.4538326000329,267.46371189999627,267.96342869999353,267.96342869999353,267.96342869999353,268.75038179999683,b,1,0.7755154000478797,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,190,10,9,b,1,1.1729950999724679,None,9,10,190,17,268.76345210004365,,,,,268.7532018000493,268.76345210004365,269.26326870004414,269.26326870004414,269.26326870004414,270.4501733999932,b,1,1.1729950999724679,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,191,11,9,g,1,0.7523740999749862,None,9,11,191,6,270.4636179000372,,,,,270.45363840000937,270.4636179000372,270.9633920000051,270.9633920000051,270.9633920000051,271.71785519999685,g,1,0.7523740999749862,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,192,12,9,r,1,0.5593010999727994,None,9,12,192,4,271.7305347000365,,,,,271.720847700024,271.7305347000365,272.2305777000147,272.2305777000147,272.2305777000147,272.7983604000183,r,1,0.5593010999727994,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,193,13,9,g,1,0.8513445000280626,None,9,13,193,10,272.81245560001116,,,,,272.8011660000193,272.81245560001116,273.31226650002645,273.31226650002645,273.31226650002645,274.16717610001797,g,1,0.8513445000280626,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,194,14,9,g,1,0.5671890000230633,None,9,14,194,14,274.1801271000295,,,,,274.17006200004835,274.1801271000295,274.68020530004287,274.68020530004287,274.68020530004287,275.2499718000181,g,1,0.5671890000230633,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,195,15,9,r,1,1.4675483999890275,None,9,15,195,8,275.2634440000402,,,,,275.25272610003594,275.2634440000402,275.7633560000104,275.7633560000104,275.7633560000104,277.23422460001893,r,1,1.4675483999890275,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,196,16,9,y,1,0.9112000999739394,None,9,16,196,7,277.24654850002844,,,,,277.237386599998,277.24654850002844,277.74673660000553,277.74673660000553,277.74673660000553,278.66794170002686,y,1,0.9112000999739394,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,197,17,9,g,0,0.8704675000044517,None,9,17,197,16,278.6795495999977,,,,,278.67210130003514,278.6795495999977,279.1797801000066,279.1797801000066,279.1797801000066,280.05067319999216,g,0,0.8704675000044517,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,198,18,9,g,1,1.4712291000178084,None,9,18,198,18,280.0635137000354,,,,,280.05388660001336,280.0635137000354,280.56353560002754,280.56353560002754,280.56353560002754,282.0501002999954,g,1,1.4712291000178084,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,199,19,9,r,1,0.957675899961032,None,9,19,199,0,282.0630751000135,,,,,282.05255860002944,282.0630751000135,282.5632575000054,282.5632575000054,282.5632575000054,283.53425700002117,r,1,0.957675899961032,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,200,0,10,y,1,1.51095039997017,None,10,0,200,3,283.5464205000317,,,,,283.5376918000402,283.5464205000317,284.0478600000497,284.0478600000497,284.0478600000497,285.5659229000448,y,1,1.51095039997017,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,201,1,10,g,1,0.7764878000016324,None,10,1,201,2,285.57931760000065,,,,,285.5690313000232,285.57931760000065,286.07983120001154,286.07983120001154,286.07983120001154,286.8668359000003,g,1,0.7764878000016324,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,202,2,10,b,1,1.5948442000080831,None,10,2,202,13,286.8794382000342,,,,,286.86964350001654,286.8794382000342,287.38005570002133,287.38005570002133,287.38005570002133,288.98392600001534,b,1,1.5948442000080831,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,203,3,10,r,1,0.5628550000255927,None,10,3,203,4,288.99608120002085,,,,,288.9866324000177,288.99608120002085,289.4965585000464,289.4965585000464,289.4965585000464,290.06639859999996,r,1,0.5628550000255927,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,204,4,10,y,1,0.9214141999837011,None,10,4,204,11,290.07922569999937,,,,,290.0699182000244,290.07922569999937,290.5795146000455,290.5795146000455,290.5795146000455,291.516133600031,y,1,0.9214141999837011,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,205,5,10,r,1,0.6624099999899045,None,10,5,205,16,291.529444600048,,,,,291.51892390003195,291.529444600048,292.0293914999929,292.0293914999929,292.0293914999929,292.69922740000766,r,1,0.6624099999899045,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,206,6,10,b,1,0.8271684999926947,None,10,6,206,5,292.7125137000112,,,,,292.70193340000696,292.7125137000112,293.21297740004957,293.21297740004957,293.21297740004957,294.0491670000483,b,1,0.8271684999926947,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,207,7,10,y,1,1.0164088999736123,None,10,7,207,19,294.06294950004667,,,,,294.0516330000246,294.06294950004667,294.561635799997,294.561635799997,294.561635799997,295.5827102000476,y,1,1.0164088999736123,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,208,8,10,b,1,0.8595570000470616,None,10,8,208,17,295.5961331000435,,,,,295.58588180004153,295.5961331000435,296.0957574000349,296.0957574000349,296.0957574000349,296.965480200015,b,1,0.8595570000470616,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,209,9,10,r,1,1.878287899948191,None,10,9,209,8,296.97873030003393,,,,,296.9680949000176,296.97873030003393,297.47919879999245,297.47919879999245,297.47919879999245,299.36581380001735,r,1,1.878287899948191,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,210,10,10,g,1,0.820139899966307,None,10,10,210,6,299.37897680001333,,,,,299.3687727000215,299.37897680001333,299.87870640004985,299.87870640004985,299.87870640004985,300.7159456000081,g,1,0.820139899966307,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,211,11,10,y,1,0.7510714000090957,None,10,11,211,15,300.72912890004227,,,,,300.7185723000439,300.72912890004227,301.22936080000363,301.22936080000363,301.22936080000363,301.98440980003215,y,1,0.7510714000090957,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,212,12,10,b,1,0.7360122000100091,None,10,12,212,1,301.99570140003925,,,,,301.9874435000238,301.99570140003925,302.4955683000153,302.4955683000153,302.4955683000153,303.23369940003613,b,1,0.7360122000100091,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,213,13,10,r,1,1.044783000019379,None,10,13,213,0,303.2451318000094,,,,,303.2366772000096,303.2451318000094,303.74539510003524,303.74539510003524,303.74539510003524,304.79908000002615,r,1,1.044783000019379,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,214,14,10,r,1,0.5527919000014663,None,10,14,214,12,304.8121365000261,,,,,304.80214280000655,304.8121365000261,305.31254180002725,305.31254180002725,305.31254180002725,305.88254180003423,r,1,0.5527919000014663,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,215,15,10,g,1,0.8817036999971606,None,10,15,215,18,305.8954582000151,,,,,305.88496530003613,305.8954582000151,306.39496270002564,306.39496270002564,306.39496270002564,307.2824608000228,g,1,0.8817036999971606,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,216,16,10,g,1,0.6933621999924071,None,10,16,216,14,307.2957483000355,,,,,307.28531340003246,307.2957483000355,307.7950826000306,307.7950826000306,307.7950826000306,308.4983116000076,g,1,0.6933621999924071,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,217,17,10,y,1,0.8680139000061899,None,10,17,217,7,308.5123596000485,,,,,308.5010326000047,308.5123596000485,309.01402719999896,309.01402719999896,309.01402719999896,309.8994381999946,y,1,0.8680139000061899,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
