study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
T-shirt,71,11,4,1.9791666666666667,0.1515718000009656,,,,,,,,,,,,4,11,71,7,,,,,17.55563550000079,,17.541446099989116,17.55563550000079,17.55563550000079,17.70852789998753,1.9791666666666667,0.1515718000009656,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,72,12,4,1.9791666666666667,0.16548570001032203,,,,,,,,,,,,4,12,72,11,,,,,17.72392179997405,,17.710630199988373,17.72392179997405,17.72392179997405,17.89173579995986,1.9791666666666667,0.16548570001032203,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
board,73,13,4,1.9791666666666667,0.18047329998807982,,,,,,,,,,,,4,13,73,4,,,,,17.907127499987837,,17.895035099994857,17.907127499987837,17.907127499987837,18.09194839996053,1.9791666666666667,0.18047329998807982,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
book,74,14,4,1.9791666666666667,0.1492994999862276,,,,,,,,,,,,4,14,74,0,,,,,18.107336599961855,,18.09399039996788,18.107336599961855,18.107336599961855,18.257674499996938,1.9791666666666667,0.1492994999862276,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
book,75,0,5,1.9791666666666667,0.18438810005318373,,,,,,,,,,,,5,0,75,0,,,,,18.273777499969583,,18.2583239999949,18.273777499969583,18.273777499969583,18.458130899991374,1.9791666666666667,0.18438810005318373,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
board,76,1,5,1.9791666666666667,0.1488781999796629,,,,,,,,,,,,5,1,76,4,,,,,18.474038399988785,,18.460594100004528,18.474038399988785,18.474038399988785,18.625301599968225,1.9791666666666667,0.1488781999796629,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
T-shirt,77,2,5,1.9791666666666667,0.16475090000312775,,,,,,,,,,,,5,2,77,7,,,,,18.640175699954852,,18.628347699996084,18.640175699954852,18.640175699954852,18.808458899962716,1.9791666666666667,0.16475090000312775,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Case,78,3,5,1.9791666666666667,0.16428319999249652,,,,,,,,,,,,5,3,78,10,,,,,18.824269599979743,,18.81202829995891,18.824269599979743,18.824269599979743,18.99192919995403,1.9791666666666667,0.16428319999249652,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Poster,79,4,5,1.9791666666666667,0.14773690002039075,,,,,,,,,,,,5,4,79,14,,,,,19.007527499983553,,18.995214299997315,19.007527499983553,19.007527499983553,19.158533299982082,1.9791666666666667,0.14773690002039075,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
phone,80,5,5,1.9791666666666667,0.19821280002361163,,,,,,,,,,,,5,5,80,2,,,,,19.173909200006165,,19.161743599979673,19.173909200006165,19.173909200006165,19.375510299985763,1.9791666666666667,0.19821280002361163,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Laptop,81,6,5,1.9791666666666667,0.16391100001055747,,,,,,,,,,,,5,6,81,5,,,,,19.390530799981207,,19.3787905999925,19.390530799981207,19.390530799981207,19.559073899989016,1.9791666666666667,0.16391100001055747,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
mouse,82,7,5,1.9791666666666667,0.18042330001480877,,,,,,,,,,,,5,7,82,8,,,,,19.574095899995882,,19.562680799979717,19.574095899995882,19.574095899995882,19.75889619998634,1.9791666666666667,0.18042330001480877,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Keys,83,8,5,1.9791666666666667,0.17924059997312725,,,,,,,,,,,,5,8,83,13,,,,,19.789354000007734,,19.76307819999056,19.789354000007734,19.789354000007734,19.958939099975396,1.9791666666666667,0.17924059997312725,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Police,84,9,5,1.9791666666666667,0.1639205999672413,,,,,,,,,,,,5,9,84,12,,,,,19.989946999994572,,19.962303999986034,19.989946999994572,19.989946999994572,20.14203589997487,1.9791666666666667,0.1639205999672413,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Chart,85,10,5,1.9791666666666667,0.16324929997790605,,,,,,,,,,,,5,10,85,6,,,,,20.156822599994484,,20.14526759996079,20.156822599994484,20.156822599994484,20.324771199957468,1.9791666666666667,0.16324929997790605,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
marble,86,11,5,1.9791666666666667,0.18196039996109903,,,,,,,,,,,,5,11,86,3,,,,,20.339368999993894,,20.32771539996611,20.339368999993894,20.339368999993894,20.52329609997105,1.9791666666666667,0.18196039996109903,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Pastry,87,12,5,1.9791666666666667,0.16497820004587993,,,,,,,,,,,,5,12,87,9,,,,,20.539467499998864,,20.526477899984457,20.539467499998864,20.539467499998864,20.709034900006372,1.9791666666666667,0.16497820004587993,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,88,13,5,1.9791666666666667,0.16398929996648803,,,,,,,,,,,,5,13,88,11,,,,,20.739402499981225,,20.712549499992747,20.739402499981225,20.739402499981225,20.891256499977317,1.9791666666666667,0.16398929996648803,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
cushion,89,14,5,1.9791666666666667,0.17948560003424063,,,,,,,,,,,,5,14,89,1,,,,,20.9227613999974,,20.895276699971873,20.9227613999974,20.9227613999974,21.091986599960364,1.9791666666666667,0.17948560003424063,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
mouse,90,0,6,1.9791666666666667,0.1815227999468334,,,,,,,,,,,,6,0,90,8,,,,,21.107529399974737,,21.09522169997217,21.107529399974737,21.107529399974737,21.290298099978827,1.9791666666666667,0.1815227999468334,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
book,91,1,6,1.9791666666666667,0.16541570000117645,,,,,,,,,,,,6,1,91,0,,,,,21.30644019995816,,21.292972299968824,21.30644019995816,21.30644019995816,21.473575899959542,1.9791666666666667,0.16541570000117645,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Police,92,2,6,1.9791666666666667,0.1985784000135027,,,,,,,,,,,,6,2,92,12,,,,,21.489205899997614,,21.476909499964677,21.489205899997614,21.489205899997614,21.691154000000097,1.9791666666666667,0.1985784000135027,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Laptop,93,3,6,1.9791666666666667,0.1632916000089608,,,,,,,,,,,,6,3,93,5,,,,,21.706232899974566,,21.693989899998996,21.706232899974566,21.706232899974566,21.874191899958532,1.9791666666666667,0.1632916000089608,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
marble,94,4,6,1.9791666666666667,0.164905900019221,,,,,,,,,,,,6,4,94,3,,,,,21.889289199956693,,21.877202999952715,21.889289199956693,21.889289199956693,22.057227699959185,1.9791666666666667,0.164905900019221,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Case,95,5,6,1.9791666666666667,0.16406540002208203,,,,,,,,,,,,6,5,95,10,,,,,22.07241709996015,,22.05989319999935,22.07241709996015,22.07241709996015,22.240695199987385,1.9791666666666667,0.16406540002208203,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
board,96,6,6,1.9791666666666667,0.16650990000925958,,,,,,,,,,,,6,6,96,4,,,,,22.255782399966847,,22.243516199989244,22.255782399966847,22.255782399966847,22.425465599983,1.9791666666666667,0.16650990000925958,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Pastry,97,7,6,1.9791666666666667,0.1803889999864623,,,,,,,,,,,,6,7,97,9,,,,,22.440674899960868,,22.429077000007965,22.440674899960868,22.440674899960868,22.625451800005976,1.9791666666666667,0.1803889999864623,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Chart,98,8,6,1.9791666666666667,0.1476132000098005,,,,,,,,,,,,6,8,98,6,,,,,22.63920739997411,,22.628628299979027,22.63920739997411,22.63920739997411,22.791899999952875,1.9791666666666667,0.1476132000098005,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
cushion,99,9,6,1.9791666666666667,0.16375649999827147,,,,,,,,,,,,6,9,99,1,,,,,22.82283339998685,,22.7958863999811,22.82283339998685,22.82283339998685,22.97610709996661,1.9791666666666667,0.16375649999827147,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
phone,100,10,6,1.9791666666666667,0.17974759999196976,,,,,,,,,,,,6,10,100,2,,,,,23.00610759999836,,22.97960649995366,23.00610759999836,23.00610759999836,23.175068599986844,1.9791666666666667,0.17974759999196976,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
T-shirt,101,11,6,1.9791666666666667,0.18081819999497384,,,,,,,,,,,,6,11,101,7,,,,,23.206653199973516,,23.178916200005915,23.206653199973516,23.206653199973516,23.375001000007614,1.9791666666666667,0.18081819999497384,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Poster,102,12,6,1.9791666666666667,0.16352200001711026,,,,,,,,,,,,6,12,102,14,,,,,23.406065299990587,,23.378596999973524,23.406065299990587,23.406065299990587,23.55872339999769,1.9791666666666667,0.16352200001711026,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Keys,103,13,6,1.9791666666666667,0.18047199997818097,,,,,,,,,,,,6,13,103,13,,,,,23.573427099967375,,23.561767899955157,23.573427099967375,23.573427099967375,23.759592699992936,1.9791666666666667,0.18047199997818097,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,104,14,6,1.9791666666666667,0.18024119996698573,,,,,,,,,,,,6,14,104,11,,,,,23.78953279997222,,23.76299769995967,23.78953279997222,23.78953279997222,23.958376199996565,1.9791666666666667,0.18024119996698573,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Poster,105,0,7,1.9791666666666667,0.17961220000870526,,,,,,,,,,,,7,0,105,14,,,,,23.989582299953327,,23.962765999953263,23.989582299953327,23.989582299953327,24.158587699988857,1.9791666666666667,0.17961220000870526,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
cushion,106,1,7,1.9791666666666667,0.16386100003728643,,,,,,,,,,,,7,1,106,1,,,,,24.173859699978493,,24.161918099969625,24.173859699978493,24.173859699978493,24.342031899956055,1.9791666666666667,0.16386100003728643,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
board,107,2,7,1.9791666666666667,0.16331249999348074,,,,,,,,,,,,7,2,107,4,,,,,24.37325659999624,,24.345677899953444,24.37325659999624,24.37325659999624,24.525607399991713,1.9791666666666667,0.16331249999348074,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Keys,108,3,7,1.9791666666666667,0.18091170000843704,,,,,,,,,,,,7,3,108,13,,,,,24.54033960000379,,24.5286497999914,24.54033960000379,24.54033960000379,24.72509289998561,1.9791666666666667,0.18091170000843704,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Chart,109,4,7,1.9791666666666667,0.1639318000525236,,,,,,,,,,,,7,4,109,6,,,,,24.740444399998523,,24.72870849998435,24.740444399998523,24.740444399998523,24.908531599969137,1.9791666666666667,0.1639318000525236,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
marble,110,5,7,1.9791666666666667,0.1642530999961309,,,,,,,,,,,,7,5,110,3,,,,,24.939285999978893,,24.912195699987933,24.939285999978893,24.939285999978893,25.091700999997556,1.9791666666666667,0.1642530999961309,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
mouse,111,6,7,1.9791666666666667,0.1806932999752462,,,,,,,,,,,,7,6,111,8,,,,,25.12323969998397,,25.09530749998521,25.12323969998397,25.12323969998397,25.29140929999994,1.9791666666666667,0.1806932999752462,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
T-shirt,112,7,7,1.9791666666666667,0.17889919999288395,,,,,,,,,,,,7,7,112,7,,,,,25.30694899999071,,25.294663099979516,25.30694899999071,25.30694899999071,25.491267399978824,1.9791666666666667,0.17889919999288395,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Police,113,8,7,1.9791666666666667,0.18082210002467036,,,,,,,,,,,,7,8,113,12,,,,,25.50598929997068,,25.494143099989742,25.50598929997068,25.50598929997068,25.69231579999905,1.9791666666666667,0.18082210002467036,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Laptop,114,9,7,1.9791666666666667,0.1627034000121057,,,,,,,,,,,,7,9,114,5,,,,,25.72252089995891,,25.69566049997229,25.72252089995891,25.72252089995891,25.87473559996579,1.9791666666666667,0.1627034000121057,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Case,115,10,7,1.9791666666666667,0.21249209996312857,,,,,,,,,,,,7,10,115,10,,,,,25.89027089998126,,25.878037599963136,25.89027089998126,25.89027089998126,26.107827199972235,1.9791666666666667,0.21249209996312857,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
phone,116,11,7,1.9791666666666667,0.16425979998894036,,,,,,,,,,,,7,11,116,2,,,,,26.122154399985448,,26.111150499957148,26.122154399985448,26.122154399985448,26.291651599982288,1.9791666666666667,0.16425979998894036,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,117,12,7,1.9791666666666667,0.1648373000207357,,,,,,,,,,,,7,12,117,11,,,,,26.307204799959436,,26.295266599976458,26.307204799959436,26.307204799959436,26.473307200009003,1.9791666666666667,0.1648373000207357,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
book,118,13,7,1.9791666666666667,0.1830132000031881,,,,,,,,,,,,7,13,118,0,,,,,26.488904999976512,,26.476014699961524,26.488904999976512,26.488904999976512,26.67332110001007,1.9791666666666667,0.1830132000031881,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Pastry,119,14,7,1.9791666666666667,0.1663581000175327,,,,,,,,,,,,7,14,119,9,,,,,26.690111399977468,,26.67621770000551,26.690111399977468,26.690111399977468,26.856702199962456,1.9791666666666667,0.1663581000175327,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
mouse,120,0,8,1.9791666666666667,0.18205530004343018,,,,,,,,,,,,8,0,120,8,,,,,26.872928600001615,,26.859655099979136,26.872928600001615,26.872928600001615,27.056675300002098,1.9791666666666667,0.18205530004343018,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Cruise,121,1,8,1.9791666666666667,0.1820651000016369,,,,,,,,,,,,8,1,121,11,,,,,27.072015799989458,,27.05989909998607,27.072015799989458,27.072015799989458,27.257329699990805,1.9791666666666667,0.1820651000016369,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
marble,122,2,8,1.9791666666666667,0.19704689999343827,,,,,,,,,,,,8,2,122,3,,,,,27.27194949996192,,27.260508899984416,27.27194949996192,27.27194949996192,27.47417379997205,1.9791666666666667,0.19704689999343827,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
board,123,3,8,1.9791666666666667,0.16425790003268048,,,,,,,,,,,,8,3,123,4,,,,,27.488929599989206,,27.47704079997493,27.488929599989206,27.488929599989206,27.657532099983655,1.9791666666666667,0.16425790003268048,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Pastry,124,4,8,1.9791666666666667,0.17876010003965348,,,,,,,,,,,,8,4,124,9,,,,,27.67263369995635,,27.661780899972655,27.67263369995635,27.67263369995635,27.856329099973664,1.9791666666666667,0.17876010003965348,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
T-shirt,125,5,8,1.9791666666666667,0.1484987000003457,,,,,,,,,,,,8,5,125,7,,,,,27.873242300003767,,27.85989449999761,27.873242300003767,27.873242300003767,28.02538770000683,1.9791666666666667,0.1484987000003457,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Chart,126,6,8,1.9791666666666667,0.19671559997368604,,,,,,,,,,,,8,6,126,6,,,,,28.056070999999065,,28.028566499997396,28.056070999999065,28.056070999999065,28.241222899989225,1.9791666666666667,0.19671559997368604,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Keys,127,7,8,1.9791666666666667,0.2132817999809049,,,,,,,,,,,,8,7,127,13,,,,,28.25636979995761,,28.244290100003127,28.25636979995761,28.25636979995761,28.47362169995904,1.9791666666666667,0.2132817999809049,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
phone,128,8,8,1.9791666666666667,0.14967760001309216,,,,,,,,,,,,8,8,128,2,,,,,28.489428800006863,,28.476426399953198,28.489428800006863,28.489428800006863,28.639938599953894,1.9791666666666667,0.14967760001309216,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
cushion,129,9,8,1.9791666666666667,0.18198969995137304,,,,,,,,,,,,8,9,129,1,,,,,28.655409600003622,,28.642842400004156,28.655409600003622,28.655409600003622,28.841066299995873,1.9791666666666667,0.18198969995137304,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Poster,130,10,8,1.9791666666666667,0.18023689999245107,,,,,,,,,,,,8,10,130,14,,,,,28.855747199966572,,28.84416889998829,28.855747199966572,28.855747199966572,29.042358400009107,1.9791666666666667,0.18023689999245107,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Case,131,11,8,1.9791666666666667,0.18076429999200627,,,,,,,,,,,,8,11,131,10,,,,,29.072600699961185,,29.045727099990472,29.072600699961185,29.072600699961185,29.24151179997716,1.9791666666666667,0.18076429999200627,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Police,132,12,8,1.9791666666666667,0.17932629998540506,,,,,,,,,,,,8,12,132,12,,,,,29.257035899965558,,29.244828599970788,29.257035899965558,29.257035899965558,29.440210399974603,1.9791666666666667,0.17932629998540506,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
book,133,13,8,1.9791666666666667,0.11430190003011376,,,,,,,,,,,,8,13,133,0,,,,,29.45550739997998,,29.44283249997534,29.45550739997998,29.45550739997998,29.573516899952665,1.9791666666666667,0.11430190003011376,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Laptop,134,14,8,1.9791666666666667,0.4320776000386104,,,,,,,,,,,,8,14,134,5,,,,,29.588751000002958,,29.57650249998551,29.588751000002958,29.588751000002958,30.025050700001884,1.9791666666666667,0.4320776000386104,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
Pastry,135,0,9,1.9791666666666667,0.17876059998525307,,,,,,,,,,,,9,0,135,9,,,,,30.04097199998796,,30.028335499984678,30.04097199998796,30.04097199998796,30.224019399960525,1.9791666666666667,0.17876059998525307,,,,,,,,,,,,,,,,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
