study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,314,14,15,,,c_s_,Case,old,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.313365999958478],['submit_text'],,,,,15,14,314,5,1008.5903807000141,,,,,,,,1008.5578448000015,1008.5903807000141,1008.5903807000141,1008.5903807000141,0.001978199987206608,1011.873102499987,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.313365999958478],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,315,15,15,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.430918500002008],['submit_text'],,,,,15,15,315,4,1011.9080177000142,,,,,,,,1011.8755487999879,1011.9080177000142,1011.9080177000142,1011.9080177000142,0.002355600008741021,1015.3083233999787,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.430918500002008],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,316,16,15,,,ru_is,Cruise,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.110298999992665],['submit_text'],,,,,15,16,316,6,1015.3358812999795,,,,,,,,1015.3106435000082,1015.3358812999795,1015.3358812999795,1015.3358812999795,0.0022188000148162246,1016.4228517999873,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.110298999992665],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,317,17,15,,,l_pt_p,Laptop,old,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6451131000067107],['submit_text'],,,,,15,17,317,0,1016.4545930000022,,,,,,,,1016.4252294999897,1016.4545930000022,1016.4545930000022,1016.4545930000022,0.002247299998998642,1019.0723291999893,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6451131000067107],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,318,18,15,,,P_li_e,Police,old,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.545801299973391],['submit_text'],,,,,15,18,318,7,1019.1027918999898,,,,,,,,1019.0749041999807,1019.1027918999898,1019.1027918999898,1019.1027918999898,0.002446600003167987,1021.6225222999929,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.545801299973391],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,319,19,15,,,a_bl,Marble,old,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5140695000300184],['submit_text'],,,,,15,19,319,11,1021.654017199995,,,,,,,,1021.6246408000006,1021.654017199995,1021.654017199995,1021.654017199995,0.002014199970290065,1024.1411157000111,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5140695000300184],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,320,0,16,,,_o_rd,Board,old,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.043341899989173],['submit_text'],,,,,16,0,320,10,1024.1705157000106,,,,,,,,1024.1440522000194,1024.1705157000106,1024.1705157000106,1024.1705157000106,0.0028086999664083123,1027.189305900014,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.043341899989173],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,321,1,16,,,l_pt_p,Laptop,old,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5786613000091165],['submit_text'],,,,,16,1,321,0,1027.221179199987,,,,,,,,1027.19192870002,1027.221179199987,1027.221179199987,1027.221179199987,0.0024976000422611833,1029.772445700015,laptop,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5786613000091165],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,322,2,16,,,_ha_t,Chart,old,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7822390999644995],['submit_text'],,,,,16,2,322,1,1029.803894600016,,,,,,,,1029.7748366000014,1029.803894600016,1029.803894600016,1029.803894600016,0.002288400020916015,1032.559442800004,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7822390999644995],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,323,3,16,,,v_s_,Vase,new,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6093310000142083],['submit_text'],,,,,16,3,323,17,1032.589134800015,,,,,,,,1032.5620252999943,1032.589134800015,1032.589134800015,1032.589134800015,0.0024227999965660274,1035.173311599996,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6093310000142083],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,324,4,16,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.6434522999916226],['submit_text'],,,,,16,4,324,4,1035.204006200016,,,,,,,,1035.1759385999758,1035.204006200016,1035.204006200016,1035.204006200016,0.002506699995137751,1038.821208600013,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.6434522999916226],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,325,5,16,,,c_s_io_,Cushion,old,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6153134000487626],['submit_text'],,,,,16,5,325,14,1038.852845699992,,,,,,,,1038.8236213999917,1038.852845699992,1038.852845699992,1038.852845699992,0.002299099985975772,1041.4407936999924,cushion,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6153134000487626],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,326,6,16,,,ru_is,Cruise,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.1289171000244096],['submit_text'],,,,,16,6,326,6,1041.472380799998,,,,,,,,1041.4430579000036,1041.472380799998,1041.472380799998,1041.472380799998,0.002161799988243729,1042.5744162999908,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.1289171000244096],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,327,7,16,,,c_s_,Case,old,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.861603599973023],['submit_text'],,,,,16,7,327,5,1042.6029474000097,,,,,,,,1042.5770643000142,1042.6029474000097,1042.6029474000097,1042.6029474000097,0.002466499980073422,1045.440632599988,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.861603599973023],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,328,8,16,,,K_y_,Keys,old,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.2107653999701142],['submit_text'],,,,,16,8,328,8,1045.473209400021,,,,,,,,1045.4428830000106,1045.473209400021,1045.473209400021,1045.473209400021,0.002114000031724572,1047.6555411000154,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.2107653999701142],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,329,9,16,,,p_nc_l,Pencil,new,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6467822000267915],['submit_text'],,,,,16,9,329,16,1047.6870455999742,,,,,,,,1047.6580716000171,1047.6870455999742,1047.6870455999742,1047.6870455999742,0.0024231999996118248,1050.3067265999853,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6467822000267915],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,330,10,16,,,P_li_e,Police,old,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.6629155999980867],['submit_text'],,,,,16,10,330,7,1050.3361685000127,,,,,,,,1050.309509499988,1050.3361685000127,1050.3361685000127,1050.3361685000127,0.002681099984329194,1053.9743164000101,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.6629155999980867],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,331,11,16,,,_ho_e,Phone,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.3085244999965653],['submit_text'],,,,,16,11,331,12,1054.003457600018,,,,,,,,1053.9766010000021,1054.003457600018,1054.003457600018,1054.003457600018,0.0021842000423930585,1055.2871073000133,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[1.3085244999965653],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,332,12,16,,,_ou_se,mouse,old,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.449700199998915],['submit_text'],,,,,16,12,332,3,1055.3182381999795,,,,,,,,1055.2898812000058,1055.3182381999795,1055.3182381999795,1055.3182381999795,0.0026502999826334417,1057.742201599991,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.449700199998915],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,333,13,16,,,a_bl,Marble,old,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.442607999953907],['submit_text'],,,,,16,13,333,11,1057.7720626000082,,,,,,,,1057.744841000007,1057.7720626000082,1057.7720626000082,1057.7720626000082,0.002459699986502528,1060.1901914000046,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.442607999953907],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,334,14,16,,,bo_t_e,Bottle,new,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5435791999916546],['submit_text'],,,,,16,14,334,18,1060.220017899992,,,,,,,,1060.19310829998,1060.220017899992,1060.220017899992,1060.220017899992,0.0027541000163182616,1062.7392518999986,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5435791999916546],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,335,15,16,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.626181000028737],['submit_text'],,,,,16,15,335,2,1062.7680876000086,,,,,,,,1062.7430024999776,1062.7680876000086,1062.7680876000086,1062.7680876000086,0.003507099987473339,1065.3712781000067,tshirt,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.626181000028737],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,336,16,16,,,oo,Book,old,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7498131000320427],['submit_text'],,,,,16,16,336,13,1065.4026098999893,,,,,,,,1065.3733677000273,1065.4026098999893,1065.4026098999893,1065.4026098999893,0.001963699993211776,1068.1255958999973,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7498131000320427],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,337,17,16,,,ta_l_,Table,new,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.373900100006722],['submit_text'],,,,,16,17,337,15,1068.1547079000156,,,,,,,,1068.128239499987,1068.1547079000156,1068.1547079000156,1068.1547079000156,0.0024985999916680157,1070.5041006000247,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.373900100006722],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,338,18,16,,,c_m_ra,Camera,new,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[5.4281525000114925],['submit_text'],,,,,16,18,338,19,1070.5344568000291,,,,,,,,1070.5065807999927,1070.5344568000291,1070.5344568000291,1070.5344568000291,0.002336700039450079,1075.9366604000097,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[5.4281525000114925],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,339,19,16,,,P_st_r,Poster,old,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.114516099973116],['submit_text'],,,,,16,19,339,9,1075.9710642999853,,,,,,,,1075.939215600025,1075.9710642999853,1075.9710642999853,1075.9710642999853,0.0024506000336259604,1079.0562981999828,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.114516099973116],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,340,0,17,,,oo,Book,old,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.327614999958314],['submit_text'],,,,,17,0,340,13,1079.0875966000021,,,,,,,,1079.0587846999988,1079.0875966000021,1079.0875966000021,1079.0875966000021,0.002318799961358309,1081.389492599992,book,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.327614999958314],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,341,1,17,,,_ou_se,mouse,old,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5105987999704666],['submit_text'],,,,,17,1,341,3,1081.4186566999997,,,,,,,,1081.392927000008,1081.4186566999997,1081.4186566999997,1081.4186566999997,0.0032575999503023922,1083.9060070000123,mouse,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.5105987999704666],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,342,2,17,,,bo_t_e,Bottle,new,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.9583478999556974],['submit_text'],,,,,17,2,342,18,1083.9374212999828,,,,,,,,1083.9096996000153,1083.9374212999828,1083.9374212999828,1083.9374212999828,0.003611200023442507,1086.8702415000298,bottle,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.9583478999556974],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,343,3,17,,,c_s_,Case,old,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.815605500014499],['submit_text'],,,,,17,3,343,5,1086.89988360001,,,,,,,,1086.872749299975,1086.89988360001,1086.89988360001,1086.89988360001,0.0023625000030733645,1089.6911021000124,case,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.815605500014499],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,344,4,17,,,v_s_,Vase,new,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6746607000241056],['submit_text'],,,,,17,4,344,17,1089.7184174000286,,,,,,,,1089.6938248000224,1089.7184174000286,1089.7184174000286,1089.7184174000286,0.0025406000204384327,1092.3705400999752,vase,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6746607000241056],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,345,5,17,,,K_y_,Keys,old,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1980784000479616],['submit_text'],,,,,17,5,345,8,1092.4014900000184,,,,,,,,1092.3727498999797,1092.4014900000184,1092.4014900000184,1092.4014900000184,0.002070199989248067,1094.5736213999917,keys,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.1980784000479616],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,346,6,17,,,ta_l_,Table,new,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4072269999887794],['submit_text'],,,,,17,6,346,15,1094.6010064000147,,,,,,,,1094.5764995000209,1094.6010064000147,1094.6010064000147,1094.6010064000147,0.0027468999614939094,1096.9857302000164,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.4072269999887794],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,347,7,17,,,_ho_e,Phone,old,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.3003783999592997],['submit_text'],,,,,17,7,347,12,1096.9997681999812,,,,,,,,1096.9880485999747,1096.9997681999812,1096.9997681999812,1096.9997681999812,0.002203600015491247,1099.2911701999838,,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.3003783999592997],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,348,8,17,,,P_li_e,Police,old,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7086385000147857],['submit_text'],,,,,17,8,348,7,1099.3178654999938,,,,,,,,1099.2942734999815,1099.3178654999938,1099.3178654999938,1099.3178654999938,0.002901800035033375,1102.0055359000107,police,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.7086385000147857],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,349,9,17,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.994535999954678],['submit_text'],,,,,17,9,349,4,1102.034320799983,,,,,,,,1102.0083956000162,1102.034320799983,1102.034320799983,1102.034320799983,0.002668800007086247,1105.005797300022,pastry,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.994535999954678],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,350,10,17,,,P_st_r,Poster,old,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.64114600000903],['submit_text'],,,,,17,10,350,9,1105.0341311999946,,,,,,,,1105.0086822999874,1105.0341311999946,1105.0341311999946,1105.0341311999946,0.002754800021648407,1107.6518629000057,poster,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.64114600000903],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,351,11,17,,,a_bl,Marble,old,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.3811479000141844],['submit_text'],,,,,17,11,351,11,1107.6839394000126,,,,,,,,1107.6540875000064,1107.6839394000126,1107.6839394000126,1107.6839394000126,0.002092899987474084,1110.037322100019,table,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.3811479000141844],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,352,12,17,,,p_nc_l,Pencil,new,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.759953900007531],['submit_text'],,,,,17,12,352,16,1110.0679952999926,,,,,,,,1110.0396417999873,1110.0679952999926,1110.0679952999926,1110.0679952999926,0.002210300008300692,1112.8015885999775,pencil,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.759953900007531],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,353,13,17,,,_ha_t,Chart,old,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6148993000388145],['submit_text'],,,,,17,13,353,1,1112.834027200006,,,,,,,,1112.8039650000283,1112.834027200006,1112.834027200006,1112.834027200006,0.0022702999995090067,1115.421620899986,chart,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[2.6148993000388145],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,354,14,17,,,_o_rd,Board,old,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.8081187999923714],['submit_text'],,,,,17,14,354,10,1115.450878100004,,,,,,,,1115.4245602000155,1115.450878100004,1115.450878100004,1115.450878100004,0.0027922000153921545,1119.2347760000266,board,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.8081187999923714],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
,355,15,17,,,c_m_ra,Camera,new,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.445340899983421],['submit_text'],,,,,17,15,355,19,1119.2490734999883,,,,,,,,1119.2372694999794,1119.2490734999883,1119.2490734999883,1119.2490734999883,0.002369499998167157,1122.6846931999899,camera,[np.float64(0.078125)],[np.float64(-0.3046875)],[1],[0],[0],[3.445340899983421],['submit_text'],,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
