reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,15,1,2,l,0.29614009987562895,None,2,1,15,1,23.054615600034595,,23.05084010004066,23.054615600034595,24.040945700136945,24.040945700136945,24.048451400129125,24.340183900203556,l,0.29614009987562895,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,16,2,2,l,0.1434769998304546,None,2,2,16,2,24.34814320015721,,24.344125700183213,24.34814320015721,25.335090400185436,25.335090400185436,25.342265400104225,25.48099509999156,l,0.1434769998304546,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,17,3,2,t,0.106720200041309,None,2,3,17,0,25.488364699995145,,25.48456530016847,25.488364699995145,26.47471460001543,26.47471460001543,26.481990500120446,26.586542300181463,t,0.106720200041309,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,18,4,2,t,0.22362420009449124,None,2,4,18,3,26.5963598000817,,26.591302199987695,26.5963598000817,27.58274000021629,27.58274000021629,27.589752200059593,27.81258220016025,t,0.22362420009449124,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,19,5,2,l,0.04470999981276691,None,2,5,19,6,27.82263830001466,,27.816743300063536,27.82263830001466,28.801985000027344,28.801985000027344,28.81595110008493,28.85117040015757,l,0.04470999981276691,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,20,6,2,l,0.16107439994812012,None,2,6,20,5,28.860852000070736,,28.856054300209507,28.860852000070736,29.847232200205326,29.847232200205326,29.854262500070035,30.014263699995354,l,0.16107439994812012,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,21,0,3,l,0.04422470019198954,None,3,0,21,1,30.023408900015056,,30.01897280011326,30.023408900015056,31.010346700204536,31.010346700204536,31.016708600101992,31.059174900176004,l,0.04422470019198954,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,22,1,3,l,0.1554813999682665,None,3,1,22,5,31.068143700016662,,31.06341200019233,31.068143700016662,32.054497100180015,32.054497100180015,32.06146610016003,32.21503960015252,l,0.1554813999682665,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,23,2,3,l,0.003915299894288182,None,3,2,23,3,32.224052800098434,,32.219287800136954,32.224052800098434,33.21049790014513,33.21049790014513,33.21765350014903,33.21829940006137,l,0.003915299894288182,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,24,3,3,l,0.06806499999947846,None,3,3,24,4,33.22803170001134,,33.22292289999314,33.22803170001134,34.20766900014132,34.20766900014132,34.221578900003806,34.27769130002707,l,0.06806499999947846,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,25,4,3,l,0.5284452000632882,None,3,4,25,6,34.28628440015018,,34.28145370003767,34.28628440015018,35.27279160008766,35.27279160008766,35.27932810015045,35.80751579999924,l,0.5284452000632882,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
27,50,21,26,5,3,t,0.20252589997835457,None,3,5,26,2,35.81573999999091,,35.811375100165606,35.81573999999091,36.80219600000419,36.80219600000419,36.80924260010943,37.0107429001946,t,0.20252589997835457,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,27,6,3,l,0.11856530001387,None,3,6,27,0,37.01885580015369,,37.01439920021221,37.01885580015369,38.00534770009108,38.00534770009108,38.012164500076324,38.13052690005861,l,0.11856530001387,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,28,0,4,t,0.2572991999331862,None,4,0,28,0,38.13716270006262,,38.13078510016203,38.13716270006262,39.123038300080225,39.123038300080225,39.130702200112864,39.38109690020792,t,0.2572991999331862,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
