thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
176,0,176,[np.float64(-0.31833333333333336)],[np.float64(0.07)],[1],[0],[0],[2.1450518001802266],['target'],176,0,176,0,455.2614382999018,,5,455.2506381000858,455.2614382999018,455.2614382999018,0.00727760000154376,457.39573489991017,[np.float64(-0.31833333333333336)],[np.float64(0.07)],[1],[0],[0],[2.1450518001802266],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
177,0,177,[np.float64(-0.065)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.9501849999651313],['target'],177,0,177,0,457.4207595998887,,10,457.4109151000157,457.4207595998887,457.4207595998887,0.015112800057977438,459.3611381999217,[np.float64(-0.065)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.9501849999651313],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
178,0,178,[np.float64(-0.18333333333333332)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.4784770000260323],['target'],178,0,178,0,459.37932679988444,,5,459.36845609988086,459.37932679988444,459.37932679988444,0.007226699963212013,460.84697459987365,[np.float64(-0.18333333333333332)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.4784770000260323],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
179,0,179,[np.float64(0.1)],[np.float64(-0.335)],[1],[0],[0],[2.1105137998238206],['target'],179,0,179,0,460.8654449998867,,5,460.8543199999258,460.8654449998867,460.8654449998867,0.007276400225237012,462.96487589995377,[np.float64(0.1)],[np.float64(-0.335)],[1],[0],[0],[2.1105137998238206],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
180,0,180,[np.float64(0.18166666666666667)],[np.float64(0.06)],[1],[0],[0],[1.617076899856329],['target'],180,0,180,0,462.9900891999714,,10,462.9797664999496,462.9900891999714,462.9900891999714,0.014820799930021167,464.5968923999462,[np.float64(0.18166666666666667)],[np.float64(0.06)],[1],[0],[0],[1.617076899856329],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
181,0,181,[np.float64(0.4766666666666667)],[np.float64(-0.18)],[1],[0],[0],[1.8465072999242693],['target'],181,0,181,0,464.61563710006885,,5,464.60482620005496,464.61563710006885,464.61563710006885,0.007832299917936325,466.45137570006773,[np.float64(0.4766666666666667)],[np.float64(-0.18)],[1],[0],[0],[1.8465072999242693],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
182,0,182,[np.float64(0.4816666666666667)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.4442408999893814],['target'],182,0,182,0,466.476775099989,,10,466.4660487999208,466.476775099989,466.476775099989,0.014571600127965212,467.9103325000033,[np.float64(0.4816666666666667)],[np.float64(-0.43333333333333335)],[1],[0],[0],[1.4442408999893814],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
183,0,183,[np.float64(0.25333333333333335)],[np.float64(0.17833333333333334)],[1],[0],[0],[2.171865399926901],['target'],183,0,183,0,467.9277278999798,,5,467.91793629992753,467.9277278999798,467.9277278999798,0.007514500059187412,470.08985699992627,[np.float64(0.25333333333333335)],[np.float64(0.17833333333333334)],[1],[0],[0],[2.171865399926901],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
184,0,184,[np.float64(0.43166666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.8880174001678824],['target'],184,0,184,0,470.1087072000373,,5,470.09793969988823,470.1087072000373,470.1087072000373,0.00797699997201562,471.98599809990264,[np.float64(0.43166666666666664)],[np.float64(-0.2966666666666667)],[1],[0],[0],[1.8880174001678824],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
185,0,185,[np.float64(-0.4033333333333333)],[np.float64(0.4816666666666667)],[1],[0],[0],[2.3606219000648707],[None],185,0,185,0,472.00442670006305,,5,471.99335339991376,472.00442670006305,472.00442670006305,0.007284100167453289,474.35401670006104,[np.float64(-0.4033333333333333)],[np.float64(0.4816666666666667)],[1],[0],[0],[2.3606219000648707],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
186,0,186,[np.float64(0.36833333333333335)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.4368894998915493],['target'],186,0,186,0,474.3800256999675,,10,474.3686021999456,474.3800256999675,474.3800256999675,0.014513700036332011,476.805531400023,[np.float64(0.36833333333333335)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.4368894998915493],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
187,0,187,[np.float64(0.14)],[np.float64(-0.475)],[1],[0],[0],[1.5408693000208586],['target'],187,0,187,0,476.8236404999625,,5,476.81288819992915,476.8236404999625,476.8236404999625,0.007267000153660774,478.3538007000461,[np.float64(0.14)],[np.float64(-0.475)],[1],[0],[0],[1.5408693000208586],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
188,0,188,[np.float64(0.0)],[np.float64(0.455)],[1],[0],[0],[3.159116600174457],['target'],188,0,188,0,478.379253400024,,10,478.3684994999785,478.379253400024,478.379253400024,0.014627799857407808,481.52765489998274,[np.float64(0.0)],[np.float64(0.455)],[1],[0],[0],[3.159116600174457],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
189,0,189,[np.float64(0.45)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.0617307000793517],['target'],189,0,189,0,481.55306129995733,,10,481.5422606000211,481.55306129995733,481.55306129995733,0.014516999945044518,483.6040330999531,[np.float64(0.45)],[np.float64(0.4166666666666667)],[1],[0],[0],[2.0617307000793517],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
190,0,190,[np.float64(0.3016666666666667)],[np.float64(0.41333333333333333)],[1],[0],[0],[1.319116400089115],['target'],190,0,190,0,483.6230208000634,,5,483.6115913998801,483.6230208000634,483.6230208000634,0.007468899944797158,484.93076419993304,[np.float64(0.3016666666666667)],[np.float64(0.41333333333333333)],[1],[0],[0],[1.319116400089115],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
191,0,191,[np.float64(-0.44333333333333336)],[np.float64(-0.36)],[1],[0],[0],[3.2488287000451237],['target'],191,0,191,0,484.9561854999047,,10,484.94555739988573,484.9561854999047,484.9561854999047,0.01468549994751811,488.194441099884,[np.float64(-0.44333333333333336)],[np.float64(-0.36)],[1],[0],[0],[3.2488287000451237],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
192,0,192,[np.float64(0.165)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.2690016999840736],['target'],192,0,192,0,488.2202858000528,,10,488.20958959986456,488.2202858000528,488.2202858000528,0.015018600039184093,490.47862749989145,[np.float64(0.165)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.2690016999840736],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
193,0,193,[np.float64(0.28833333333333333)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.6802407000213861],['target'],193,0,193,0,490.50400749989785,,10,490.4932999999728,490.50400749989785,490.50400749989785,0.014584900112822652,492.1735809999518,[np.float64(0.28833333333333333)],[np.float64(0.2833333333333333)],[1],[0],[0],[1.6802407000213861],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
194,0,194,[np.float64(-0.33166666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[2.2699700000230223],['target'],194,0,194,0,492.19195459992625,,5,492.18102060002275,492.19195459992625,492.19195459992625,0.00734770018607378,494.4510321000125,[np.float64(-0.33166666666666667)],[np.float64(0.2783333333333333)],[1],[0],[0],[2.2699700000230223],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
195,0,195,[np.float64(0.335)],[np.float64(-0.46)],[1],[0],[0],[4.617470399942249],['target'],195,0,195,0,494.47675130004063,,10,494.465602299897,494.47675130004063,494.47675130004063,0.014500099932774901,499.0831116999034,[np.float64(0.335)],[np.float64(-0.46)],[1],[0],[0],[4.617470399942249],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
196,0,196,[np.float64(0.05333333333333334)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.7841668999753892],['target'],196,0,196,0,499.1012673000805,,5,499.0906376000494,499.1012673000805,499.1012673000805,0.007437600055709481,500.8748470998835,[np.float64(0.05333333333333334)],[np.float64(0.04833333333333333)],[1],[0],[0],[1.7841668999753892],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
197,0,197,[np.float64(0.20333333333333334)],[np.float64(0.36333333333333334)],[1],[0],[0],[2.652050399919972],['target'],197,0,197,0,500.89997030002996,,10,500.8896059000399,500.89997030002996,500.89997030002996,0.01468880008906126,503.54169539990835,[np.float64(0.20333333333333334)],[np.float64(0.36333333333333334)],[1],[0],[0],[2.652050399919972],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
198,0,198,[np.float64(-0.18)],[np.float64(-0.02666666666666667)],[1],[0],[0],[2.2208132999949157],['target'],198,0,198,0,503.56691599986516,,10,503.55660380003974,503.56691599986516,503.56691599986516,0.014819599920883775,505.77745559997857,[np.float64(-0.18)],[np.float64(-0.02666666666666667)],[1],[0],[0],[2.2208132999949157],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
199,0,199,[np.float64(-0.2733333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.4859458000864834],['target'],199,0,199,0,505.7960210000165,,5,505.78481219988316,505.7960210000165,505.7960210000165,0.007267700042575598,507.2708018999547,[np.float64(-0.2733333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.4859458000864834],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
